class_name,original_filename,flipped_filename,type
n02113712,sketch_0.JPEG,sketch_6.JPEG,vertical
n02113712,sketch_0.JPEG,sketch_7.JPEG,symmetry
n02114367,sketch_2.JPEG,sketch_46.JPEG,origin
n02114367,sketch_3.JPEG,sketch_47.JPEG,origin
n02114367,sketch_36.JPEG,sketch_9.JPEG,origin
n02114367,sketch_49.JPEG,sketch_5.JPEG,horizontal
n02114548,sketch_10.JPEG,sketch_48.JPEG,horizontal
n02114548,sketch_12.JPEG,sketch_50.JPEG,horizontal
n02114548,sketch_43.JPEG,sketch_5.JPEG,horizontal
n02114548,sketch_45.JPEG,sketch_7.JPEG,horizontal
n02114712,sketch_1.JPEG,sketch_13.JPEG,horizontal
n02114712,sketch_1.JPEG,sketch_25.JPEG,vertical
n02114712,sketch_1.JPEG,sketch_37.JPEG,symmetry
n02114712,sketch_1.JPEG,sketch_49.JPEG,origin
n02114712,sketch_12.JPEG,sketch_48.JPEG,horizontal
n02114712,sketch_14.JPEG,sketch_2.JPEG,horizontal
n02114712,sketch_14.JPEG,sketch_26.JPEG,symmetry
n02114712,sketch_14.JPEG,sketch_38.JPEG,vertical
n02114712,sketch_14.JPEG,sketch_50.JPEG,horizontal
n02114712,sketch_15.JPEG,sketch_3.JPEG,origin
n02114712,sketch_15.JPEG,sketch_39.JPEG,origin
n02114712,sketch_19.JPEG,sketch_43.JPEG,vertical
n02114712,sketch_21.JPEG,sketch_9.JPEG,horizontal
n02114712,sketch_22.JPEG,sketch_34.JPEG,symmetry
n02114712,sketch_22.JPEG,sketch_46.JPEG,vertical
n02114712,sketch_35.JPEG,sketch_47.JPEG,origin
n02114712,sketch_41.JPEG,sketch_5.JPEG,symmetry
n02115913,sketch_1.JPEG,sketch_27.JPEG,horizontal
n02115913,sketch_12.JPEG,sketch_38.JPEG,horizontal
n02115913,sketch_13.JPEG,sketch_39.JPEG,origin
n02115913,sketch_21.JPEG,sketch_47.JPEG,horizontal
n02115913,sketch_22.JPEG,sketch_48.JPEG,horizontal
n02115913,sketch_29.JPEG,sketch_3.JPEG,origin
n02115913,sketch_30.JPEG,sketch_4.JPEG,horizontal
n02115913,sketch_32.JPEG,sketch_6.JPEG,horizontal
n02120079,sketch_10.JPEG,sketch_47.JPEG,horizontal
n02120079,sketch_12.JPEG,sketch_49.JPEG,horizontal
n02120079,sketch_13.JPEG,sketch_50.JPEG,horizontal
n02120079,sketch_44.JPEG,sketch_7.JPEG,horizontal
n02120079,sketch_45.JPEG,sketch_8.JPEG,horizontal
n02123597,sketch_0.JPEG,sketch_49.JPEG,horizontal
n02123597,sketch_1.JPEG,sketch_50.JPEG,horizontal
n02124075,sketch_10.JPEG,sketch_16.JPEG,vertical
n02124075,sketch_10.JPEG,sketch_19.JPEG,horizontal
n02124075,sketch_10.JPEG,sketch_22.JPEG,origin
n02124075,sketch_10.JPEG,sketch_28.JPEG,vertical
n02124075,sketch_10.JPEG,sketch_31.JPEG,horizontal
n02124075,sketch_10.JPEG,sketch_34.JPEG,origin
n02124075,sketch_10.JPEG,sketch_40.JPEG,vertical
n02124075,sketch_10.JPEG,sketch_46.JPEG,origin
n02124075,sketch_10.JPEG,sketch_7.JPEG,horizontal
n02124075,sketch_11.JPEG,sketch_17.JPEG,vertical
n02124075,sketch_11.JPEG,sketch_2.JPEG,symmetry
n02124075,sketch_11.JPEG,sketch_20.JPEG,horizontal
n02124075,sketch_11.JPEG,sketch_23.JPEG,origin
n02124075,sketch_11.JPEG,sketch_32.JPEG,horizontal
n02124075,sketch_11.JPEG,sketch_35.JPEG,origin
n02124075,sketch_11.JPEG,sketch_41.JPEG,vertical
n02124075,sketch_11.JPEG,sketch_44.JPEG,horizontal
n02124075,sketch_11.JPEG,sketch_47.JPEG,origin
n02124075,sketch_11.JPEG,sketch_5.JPEG,vertical
n02124075,sketch_12.JPEG,sketch_27.JPEG,horizontal
n02124075,sketch_12.JPEG,sketch_36.JPEG,origin
n02124075,sketch_13.JPEG,sketch_37.JPEG,origin
n02124075,sketch_13.JPEG,sketch_49.JPEG,origin
n02124075,sketch_21.JPEG,sketch_33.JPEG,origin
n02124075,sketch_21.JPEG,sketch_45.JPEG,origin
n02124075,sketch_21.JPEG,sketch_9.JPEG,origin
n02129165,sketch_2.JPEG,sketch_28.JPEG,origin
n02129604,sketch_26.JPEG,sketch_35.JPEG,origin
n02129604,sketch_30.JPEG,sketch_42.JPEG,origin
n02133161,sketch_0.JPEG,sketch_43.JPEG,horizontal
n02133161,sketch_1.JPEG,sketch_44.JPEG,horizontal
n02133161,sketch_2.JPEG,sketch_45.JPEG,origin
n02134084,sketch_11.JPEG,sketch_40.JPEG,horizontal
n02134084,sketch_13.JPEG,sketch_42.JPEG,horizontal
n02134084,sketch_15.JPEG,sketch_44.JPEG,horizontal
n02134084,sketch_16.JPEG,sketch_45.JPEG,origin
n02134084,sketch_2.JPEG,sketch_31.JPEG,horizontal
n02134084,sketch_33.JPEG,sketch_4.JPEG,horizontal
n02134084,sketch_34.JPEG,sketch_5.JPEG,horizontal
n02134084,sketch_37.JPEG,sketch_8.JPEG,horizontal
n02172182,sketch_0.JPEG,sketch_36.JPEG,horizontal
n02172182,sketch_11.JPEG,sketch_47.JPEG,horizontal
n02172182,sketch_3.JPEG,sketch_39.JPEG,horizontal
n02172182,sketch_42.JPEG,sketch_6.JPEG,horizontal
n02236044,sketch_1.JPEG,sketch_47.JPEG,horizontal
n02236044,sketch_2.JPEG,sketch_48.JPEG,horizontal
n02236044,sketch_3.JPEG,sketch_49.JPEG,horizontal
n02268443,sketch_0.JPEG,sketch_44.JPEG,horizontal
n02268443,sketch_1.JPEG,sketch_45.JPEG,horizontal
n02268443,sketch_49.JPEG,sketch_5.JPEG,horizontal
n02277742,sketch_0.JPEG,sketch_28.JPEG,origin
n02277742,sketch_0.JPEG,sketch_49.JPEG,origin
n02277742,sketch_0.JPEG,sketch_7.JPEG,origin
n02277742,sketch_1.JPEG,sketch_15.JPEG,vertical
n02277742,sketch_1.JPEG,sketch_22.JPEG,symmetry
n02277742,sketch_1.JPEG,sketch_43.JPEG,vertical
n02277742,sketch_11.JPEG,sketch_25.JPEG,origin
n02277742,sketch_11.JPEG,sketch_39.JPEG,origin
n02277742,sketch_11.JPEG,sketch_4.JPEG,origin
n02277742,sketch_11.JPEG,sketch_46.JPEG,origin
n02277742,sketch_13.JPEG,sketch_20.JPEG,symmetry
n02277742,sketch_13.JPEG,sketch_41.JPEG,origin
n02277742,sketch_13.JPEG,sketch_6.JPEG,horizontal
n02277742,sketch_16.JPEG,sketch_2.JPEG,vertical
n02277742,sketch_16.JPEG,sketch_23.JPEG,horizontal
n02277742,sketch_16.JPEG,sketch_30.JPEG,vertical
n02277742,sketch_16.JPEG,sketch_9.JPEG,symmetry
n02277742,sketch_17.JPEG,sketch_24.JPEG,origin
n02277742,sketch_17.JPEG,sketch_38.JPEG,origin
n02277742,sketch_17.JPEG,sketch_45.JPEG,origin
n02277742,sketch_19.JPEG,sketch_26.JPEG,horizontal
n02277742,sketch_19.JPEG,sketch_33.JPEG,vertical
n02277742,sketch_19.JPEG,sketch_40.JPEG,symmetry
n02277742,sketch_19.JPEG,sketch_5.JPEG,vertical
n02279972,sketch_2.JPEG,sketch_48.JPEG,horizontal
n02280649,sketch_1.JPEG,sketch_38.JPEG,horizontal
n02280649,sketch_11.JPEG,sketch_48.JPEG,origin
n02280649,sketch_43.JPEG,sketch_6.JPEG,horizontal
n02280649,sketch_45.JPEG,sketch_8.JPEG,horizontal
n02281787,sketch_1.JPEG,sketch_23.JPEG,horizontal
n02281787,sketch_16.JPEG,sketch_38.JPEG,horizontal
n02281787,sketch_17.JPEG,sketch_39.JPEG,horizontal
n02281787,sketch_2.JPEG,sketch_24.JPEG,horizontal
n02281787,sketch_2.JPEG,sketch_46.JPEG,vertical
n02281787,sketch_22.JPEG,sketch_44.JPEG,symmetry
n02281787,sketch_26.JPEG,sketch_48.JPEG,symmetry
n02281787,sketch_28.JPEG,sketch_6.JPEG,horizontal
n02281787,sketch_49.JPEG,sketch_5.JPEG,origin
n02321529,sketch_1.JPEG,sketch_41.JPEG,vertical
n02321529,sketch_18.JPEG,sketch_38.JPEG,horizontal
n02321529,sketch_20.JPEG,sketch_40.JPEG,symmetry
n02321529,sketch_23.JPEG,sketch_3.JPEG,origin
n02321529,sketch_23.JPEG,sketch_43.JPEG,vertical
n02321529,sketch_25.JPEG,sketch_30.JPEG,origin
n02321529,sketch_25.JPEG,sketch_45.JPEG,symmetry
n02321529,sketch_25.JPEG,sketch_5.JPEG,horizontal
n02321529,sketch_25.JPEG,sketch_50.JPEG,symmetry
n02321529,sketch_26.JPEG,sketch_46.JPEG,symmetry
n02321529,sketch_27.JPEG,sketch_47.JPEG,symmetry
n02321529,sketch_27.JPEG,sketch_7.JPEG,horizontal
n02321529,sketch_29.JPEG,sketch_49.JPEG,origin
n02321529,sketch_29.JPEG,sketch_9.JPEG,origin
n02342885,sketch_0.JPEG,sketch_45.JPEG,horizontal
n02342885,sketch_2.JPEG,sketch_47.JPEG,horizontal
n02356798,sketch_0.JPEG,sketch_46.JPEG,horizontal
n02356798,sketch_1.JPEG,sketch_47.JPEG,horizontal
n02356798,sketch_2.JPEG,sketch_48.JPEG,horizontal
n02361337,sketch_0.JPEG,sketch_41.JPEG,horizontal
n02361337,sketch_1.JPEG,sketch_42.JPEG,horizontal
n02361337,sketch_3.JPEG,sketch_44.JPEG,horizontal
n02361337,sketch_47.JPEG,sketch_6.JPEG,origin
n02361337,sketch_49.JPEG,sketch_8.JPEG,horizontal
n02389026,sketch_1.JPEG,sketch_50.JPEG,origin
n02391049,sketch_0.JPEG,sketch_47.JPEG,horizontal
n02396427,sketch_0.JPEG,sketch_38.JPEG,horizontal
n02396427,sketch_11.JPEG,sketch_49.JPEG,horizontal
n02396427,sketch_12.JPEG,sketch_50.JPEG,horizontal
n02396427,sketch_45.JPEG,sketch_7.JPEG,horizontal
n02397096,sketch_0.JPEG,sketch_48.JPEG,horizontal
n02397096,sketch_1.JPEG,sketch_49.JPEG,horizontal
n02397096,sketch_2.JPEG,sketch_50.JPEG,horizontal
n02398521,sketch_1.JPEG,sketch_50.JPEG,origin
n02403003,sketch_0.JPEG,sketch_25.JPEG,horizontal
n02403003,sketch_1.JPEG,sketch_26.JPEG,horizontal
n02403003,sketch_14.JPEG,sketch_39.JPEG,horizontal
n02403003,sketch_16.JPEG,sketch_41.JPEG,horizontal
n02403003,sketch_18.JPEG,sketch_43.JPEG,horizontal
n02403003,sketch_20.JPEG,sketch_45.JPEG,horizontal
n02403003,sketch_22.JPEG,sketch_47.JPEG,horizontal
n02403003,sketch_24.JPEG,sketch_49.JPEG,origin
n02403003,sketch_30.JPEG,sketch_5.JPEG,horizontal
n02410509,sketch_2.JPEG,sketch_44.JPEG,horizontal
n02410509,sketch_4.JPEG,sketch_46.JPEG,horizontal
n02410509,sketch_47.JPEG,sketch_5.JPEG,horizontal
n02410509,sketch_48.JPEG,sketch_6.JPEG,horizontal
n02412080,sketch_10.JPEG,sketch_35.JPEG,horizontal
n02412080,sketch_20.JPEG,sketch_45.JPEG,horizontal
n02412080,sketch_22.JPEG,sketch_47.JPEG,origin
n02412080,sketch_28.JPEG,sketch_3.JPEG,origin
n02412080,sketch_30.JPEG,sketch_5.JPEG,horizontal
n02412080,sketch_33.JPEG,sketch_8.JPEG,horizontal
n02412080,sketch_34.JPEG,sketch_9.JPEG,horizontal
n02415577,sketch_0.JPEG,sketch_47.JPEG,horizontal
n02415577,sketch_3.JPEG,sketch_50.JPEG,horizontal
n02417914,sketch_1.JPEG,sketch_50.JPEG,horizontal
n02422699,sketch_11.JPEG,sketch_38.JPEG,origin
n02422699,sketch_12.JPEG,sketch_39.JPEG,origin
n02422699,sketch_15.JPEG,sketch_42.JPEG,horizontal
n02422699,sketch_16.JPEG,sketch_43.JPEG,horizontal
n02422699,sketch_3.JPEG,sketch_30.JPEG,origin
n02422699,sketch_32.JPEG,sketch_5.JPEG,horizontal
n02422699,sketch_36.JPEG,sketch_9.JPEG,horizontal
n02437616,sketch_5.JPEG,sketch_50.JPEG,origin
n02441942,sketch_2.JPEG,sketch_45.JPEG,horizontal
n02441942,sketch_3.JPEG,sketch_46.JPEG,horizontal
n02441942,sketch_4.JPEG,sketch_47.JPEG,origin
n02442845,sketch_0.JPEG,sketch_22.JPEG,origin
n02442845,sketch_1.JPEG,sketch_23.JPEG,horizontal
n02442845,sketch_13.JPEG,sketch_35.JPEG,horizontal
n02442845,sketch_14.JPEG,sketch_36.JPEG,horizontal
n02442845,sketch_15.JPEG,sketch_37.JPEG,horizontal
n02442845,sketch_25.JPEG,sketch_3.JPEG,horizontal
n02442845,sketch_29.JPEG,sketch_7.JPEG,horizontal
n02442845,sketch_30.JPEG,sketch_8.JPEG,horizontal
n02442845,sketch_31.JPEG,sketch_9.JPEG,horizontal
n02442845,sketch_49.JPEG,sketch_5.JPEG,vertical
n02442845,sketch_50.JPEG,sketch_6.JPEG,vertical
n02443484,sketch_0.JPEG,sketch_23.JPEG,origin
n02443484,sketch_0.JPEG,sketch_46.JPEG,origin
n02443484,sketch_11.JPEG,sketch_34.JPEG,horizontal
n02443484,sketch_12.JPEG,sketch_35.JPEG,horizontal
n02443484,sketch_14.JPEG,sketch_37.JPEG,horizontal
n02443484,sketch_18.JPEG,sketch_41.JPEG,horizontal
n02443484,sketch_2.JPEG,sketch_48.JPEG,vertical
n02443484,sketch_20.JPEG,sketch_43.JPEG,horizontal
n02443484,sketch_30.JPEG,sketch_7.JPEG,horizontal
n02445715,sketch_5.JPEG,sketch_50.JPEG,horizontal
n02454379,sketch_10.JPEG,sketch_50.JPEG,horizontal
n02454379,sketch_47.JPEG,sketch_7.JPEG,horizontal
n02454379,sketch_48.JPEG,sketch_8.JPEG,origin
n02454379,sketch_49.JPEG,sketch_9.JPEG,horizontal
n02457408,sketch_0.JPEG,sketch_47.JPEG,horizontal
n02457408,sketch_2.JPEG,sketch_49.JPEG,horizontal
n02487347,sketch_11.JPEG,sketch_45.JPEG,horizontal
n02487347,sketch_2.JPEG,sketch_36.JPEG,origin
n02487347,sketch_26.JPEG,sketch_9.JPEG,origin
n02487347,sketch_3.JPEG,sketch_37.JPEG,horizontal
n02487347,sketch_38.JPEG,sketch_4.JPEG,horizontal
n02487347,sketch_39.JPEG,sketch_5.JPEG,horizontal
n02488702,sketch_1.JPEG,sketch_21.JPEG,vertical
n02488702,sketch_15.JPEG,sketch_45.JPEG,horizontal
n02488702,sketch_15.JPEG,sketch_5.JPEG,horizontal
n02488702,sketch_16.JPEG,sketch_36.JPEG,vertical
n02488702,sketch_16.JPEG,sketch_46.JPEG,horizontal
n02488702,sketch_16.JPEG,sketch_6.JPEG,horizontal
n02488702,sketch_18.JPEG,sketch_28.JPEG,symmetry
n02488702,sketch_18.JPEG,sketch_48.JPEG,horizontal
n02488702,sketch_18.JPEG,sketch_8.JPEG,horizontal
n02488702,sketch_19.JPEG,sketch_39.JPEG,vertical
n02488702,sketch_19.JPEG,sketch_49.JPEG,horizontal
n02488702,sketch_19.JPEG,sketch_9.JPEG,horizontal
n02488702,sketch_20.JPEG,sketch_30.JPEG,horizontal
n02488702,sketch_20.JPEG,sketch_40.JPEG,vertical
n02488702,sketch_22.JPEG,sketch_42.JPEG,origin
n02488702,sketch_23.JPEG,sketch_3.JPEG,vertical
n02488702,sketch_23.JPEG,sketch_43.JPEG,vertical
n02488702,sketch_24.JPEG,sketch_34.JPEG,horizontal
n02488702,sketch_24.JPEG,sketch_4.JPEG,vertical
n02488702,sketch_27.JPEG,sketch_7.JPEG,vertical
n02493509,sketch_1.JPEG,sketch_11.JPEG,horizontal
n02493509,sketch_1.JPEG,sketch_13.JPEG,vertical
n02493509,sketch_1.JPEG,sketch_17.JPEG,origin
n02493509,sketch_1.JPEG,sketch_19.JPEG,horizontal
n02493509,sketch_1.JPEG,sketch_25.JPEG,origin
n02493509,sketch_1.JPEG,sketch_27.JPEG,horizontal
n02493509,sketch_1.JPEG,sketch_29.JPEG,vertical
n02493509,sketch_1.JPEG,sketch_3.JPEG,horizontal
n02493509,sketch_1.JPEG,sketch_41.JPEG,origin
n02493509,sketch_1.JPEG,sketch_49.JPEG,origin
n02493509,sketch_10.JPEG,sketch_12.JPEG,symmetry
n02493509,sketch_10.JPEG,sketch_16.JPEG,horizontal
n02493509,sketch_10.JPEG,sketch_26.JPEG,origin
n02493509,sketch_10.JPEG,sketch_28.JPEG,symmetry
n02493509,sketch_10.JPEG,sketch_30.JPEG,vertical
n02493509,sketch_10.JPEG,sketch_34.JPEG,origin
n02493509,sketch_10.JPEG,sketch_36.JPEG,symmetry
n02493509,sketch_10.JPEG,sketch_38.JPEG,vertical
n02493509,sketch_10.JPEG,sketch_4.JPEG,symmetry
n02493509,sketch_10.JPEG,sketch_40.JPEG,horizontal
n02493509,sketch_10.JPEG,sketch_42.JPEG,origin
n02493509,sketch_10.JPEG,sketch_46.JPEG,vertical
n02493509,sketch_10.JPEG,sketch_48.JPEG,horizontal
n02493509,sketch_10.JPEG,sketch_6.JPEG,vertical
n02493509,sketch_23.JPEG,sketch_39.JPEG,origin
n02493509,sketch_23.JPEG,sketch_47.JPEG,origin
n02493509,sketch_23.JPEG,sketch_7.JPEG,origin
n02493793,sketch_1.JPEG,sketch_34.JPEG,horizontal
n02493793,sketch_37.JPEG,sketch_4.JPEG,horizontal
n02493793,sketch_38.JPEG,sketch_5.JPEG,horizontal
n02493793,sketch_39.JPEG,sketch_6.JPEG,horizontal
n02494079,sketch_0.JPEG,sketch_12.JPEG,horizontal
n02494079,sketch_0.JPEG,sketch_36.JPEG,symmetry
n02494079,sketch_0.JPEG,sketch_48.JPEG,origin
n02494079,sketch_11.JPEG,sketch_35.JPEG,vertical
n02494079,sketch_11.JPEG,sketch_47.JPEG,symmetry
n02494079,sketch_14.JPEG,sketch_2.JPEG,horizontal
n02494079,sketch_14.JPEG,sketch_50.JPEG,horizontal
n02494079,sketch_16.JPEG,sketch_40.JPEG,vertical
n02494079,sketch_19.JPEG,sketch_31.JPEG,origin
n02494079,sketch_19.JPEG,sketch_43.JPEG,origin
n02494079,sketch_19.JPEG,sketch_7.JPEG,origin
n02494079,sketch_20.JPEG,sketch_8.JPEG,horizontal
n02494079,sketch_21.JPEG,sketch_33.JPEG,symmetry
n02494079,sketch_21.JPEG,sketch_9.JPEG,horizontal
n02494079,sketch_25.JPEG,sketch_37.JPEG,horizontal
n02494079,sketch_25.JPEG,sketch_49.JPEG,vertical
n02494079,sketch_27.JPEG,sketch_3.JPEG,vertical
n02494079,sketch_27.JPEG,sketch_39.JPEG,horizontal
n02494079,sketch_29.JPEG,sketch_5.JPEG,vertical
n02510455,sketch_1.JPEG,sketch_48.JPEG,origin
n02641379,sketch_0.JPEG,sketch_12.JPEG,horizontal
n02641379,sketch_0.JPEG,sketch_24.JPEG,vertical
n02641379,sketch_0.JPEG,sketch_36.JPEG,symmetry
n02641379,sketch_0.JPEG,sketch_48.JPEG,origin
n02641379,sketch_1.JPEG,sketch_13.JPEG,horizontal
n02641379,sketch_1.JPEG,sketch_25.JPEG,vertical
n02641379,sketch_1.JPEG,sketch_37.JPEG,symmetry
n02641379,sketch_1.JPEG,sketch_49.JPEG,origin
n02641379,sketch_10.JPEG,sketch_22.JPEG,horizontal
n02641379,sketch_10.JPEG,sketch_34.JPEG,vertical
n02641379,sketch_10.JPEG,sketch_46.JPEG,symmetry
n02641379,sketch_14.JPEG,sketch_2.JPEG,origin
n02641379,sketch_14.JPEG,sketch_26.JPEG,origin
n02641379,sketch_14.JPEG,sketch_50.JPEG,origin
n02641379,sketch_15.JPEG,sketch_3.JPEG,horizontal
n02641379,sketch_17.JPEG,sketch_5.JPEG,horizontal
n02641379,sketch_19.JPEG,sketch_7.JPEG,horizontal
n02641379,sketch_20.JPEG,sketch_44.JPEG,vertical
n02672831,sketch_0.JPEG,sketch_49.JPEG,horizontal
n02687172,sketch_1.JPEG,sketch_36.JPEG,horizontal
n02687172,sketch_11.JPEG,sketch_46.JPEG,horizontal
n02687172,sketch_12.JPEG,sketch_47.JPEG,horizontal
n02687172,sketch_15.JPEG,sketch_50.JPEG,horizontal
n02687172,sketch_39.JPEG,sketch_4.JPEG,horizontal
n02687172,sketch_42.JPEG,sketch_7.JPEG,horizontal
n02687172,sketch_43.JPEG,sketch_8.JPEG,horizontal
n02692877,sketch_14.JPEG,sketch_45.JPEG,horizontal
n02692877,sketch_2.JPEG,sketch_33.JPEG,horizontal
n02692877,sketch_3.JPEG,sketch_34.JPEG,origin
n02692877,sketch_3.JPEG,sketch_35.JPEG,origin
n02692877,sketch_3.JPEG,sketch_4.JPEG,origin
n02692877,sketch_36.JPEG,sketch_5.JPEG,horizontal
n02692877,sketch_39.JPEG,sketch_8.JPEG,origin
n02699494,sketch_0.JPEG,sketch_24.JPEG,origin
n02699494,sketch_0.JPEG,sketch_48.JPEG,vertical
n02699494,sketch_1.JPEG,sketch_25.JPEG,origin
n02699494,sketch_16.JPEG,sketch_40.JPEG,horizontal
n02699494,sketch_17.JPEG,sketch_41.JPEG,origin
n02699494,sketch_21.JPEG,sketch_45.JPEG,origin
n02699494,sketch_27.JPEG,sketch_3.JPEG,horizontal
n02699494,sketch_31.JPEG,sketch_7.JPEG,origin
n02701002,sketch_0.JPEG,sketch_40.JPEG,origin
n02701002,sketch_0.JPEG,sketch_46.JPEG,horizontal
n02701002,sketch_15.JPEG,sketch_33.JPEG,origin
n02701002,sketch_2.JPEG,sketch_48.JPEG,horizontal
n02701002,sketch_4.JPEG,sketch_50.JPEG,horizontal
n02708093,sketch_10.JPEG,sketch_39.JPEG,origin
n02708093,sketch_3.JPEG,sketch_49.JPEG,horizontal
n02727426,sketch_0.JPEG,sketch_15.JPEG,horizontal
n02727426,sketch_0.JPEG,sketch_45.JPEG,symmetry
n02727426,sketch_1.JPEG,sketch_31.JPEG,vertical
n02727426,sketch_10.JPEG,sketch_25.JPEG,horizontal
n02727426,sketch_11.JPEG,sketch_26.JPEG,horizontal
n02727426,sketch_11.JPEG,sketch_41.JPEG,vertical
n02727426,sketch_12.JPEG,sketch_27.JPEG,horizontal
n02727426,sketch_12.JPEG,sketch_42.JPEG,vertical
n02727426,sketch_14.JPEG,sketch_44.JPEG,vertical
n02727426,sketch_18.JPEG,sketch_3.JPEG,horizontal
n02727426,sketch_18.JPEG,sketch_48.JPEG,vertical
n02727426,sketch_22.JPEG,sketch_7.JPEG,horizontal
n02727426,sketch_28.JPEG,sketch_43.JPEG,symmetry
n02727426,sketch_35.JPEG,sketch_5.JPEG,vertical
n02727426,sketch_35.JPEG,sketch_50.JPEG,horizontal
n02727426,sketch_38.JPEG,sketch_8.JPEG,vertical
n02730930,sketch_12.JPEG,sketch_43.JPEG,horizontal
n02730930,sketch_14.JPEG,sketch_22.JPEG,origin
n02730930,sketch_15.JPEG,sketch_46.JPEG,horizontal
n02730930,sketch_16.JPEG,sketch_35.JPEG,horizontal
n02730930,sketch_16.JPEG,sketch_4.JPEG,origin
n02730930,sketch_16.JPEG,sketch_47.JPEG,horizontal
n02730930,sketch_17.JPEG,sketch_48.JPEG,horizontal
n02730930,sketch_18.JPEG,sketch_49.JPEG,horizontal
n02730930,sketch_19.JPEG,sketch_50.JPEG,horizontal
n02730930,sketch_3.JPEG,sketch_34.JPEG,horizontal
n02730930,sketch_39.JPEG,sketch_8.JPEG,horizontal
n02749479,sketch_0.JPEG,sketch_49.JPEG,horizontal
n02749479,sketch_1.JPEG,sketch_50.JPEG,horizontal
n02769748,sketch_3.JPEG,sketch_48.JPEG,horizontal
n02769748,sketch_4.JPEG,sketch_49.JPEG,horizontal
n02782093,sketch_0.JPEG,sketch_48.JPEG,horizontal
n02791124,sketch_1.JPEG,sketch_38.JPEG,horizontal
n02791124,sketch_11.JPEG,sketch_48.JPEG,horizontal
n02791124,sketch_3.JPEG,sketch_40.JPEG,horizontal
n02791124,sketch_42.JPEG,sketch_5.JPEG,horizontal
n02791124,sketch_43.JPEG,sketch_6.JPEG,horizontal
n02793495,sketch_0.JPEG,sketch_49.JPEG,horizontal
n02793495,sketch_1.JPEG,sketch_50.JPEG,horizontal
n02795169,sketch_1.JPEG,sketch_50.JPEG,horizontal
n02795169,sketch_16.JPEG,sketch_41.JPEG,origin
n02799071,sketch_12.JPEG,sketch_48.JPEG,horizontal
n02799071,sketch_14.JPEG,sketch_50.JPEG,horizontal
n02799071,sketch_2.JPEG,sketch_38.JPEG,horizontal
n02799071,sketch_43.JPEG,sketch_7.JPEG,horizontal
n02799071,sketch_44.JPEG,sketch_8.JPEG,horizontal
n02799071,sketch_45.JPEG,sketch_9.JPEG,origin
n02802426,sketch_1.JPEG,sketch_48.JPEG,horizontal
n02802426,sketch_2.JPEG,sketch_49.JPEG,horizontal
n02808440,sketch_1.JPEG,sketch_50.JPEG,horizontal
n02814533,sketch_0.JPEG,sketch_22.JPEG,vertical
n02814533,sketch_0.JPEG,sketch_33.JPEG,symmetry
n02814533,sketch_0.JPEG,sketch_44.JPEG,origin
n02814533,sketch_10.JPEG,sketch_21.JPEG,horizontal
n02814533,sketch_12.JPEG,sketch_45.JPEG,horizontal
n02814533,sketch_13.JPEG,sketch_2.JPEG,horizontal
n02814533,sketch_13.JPEG,sketch_24.JPEG,symmetry
n02814533,sketch_13.JPEG,sketch_46.JPEG,horizontal
n02814533,sketch_14.JPEG,sketch_3.JPEG,horizontal
n02814533,sketch_14.JPEG,sketch_36.JPEG,vertical
n02814533,sketch_14.JPEG,sketch_47.JPEG,horizontal
n02814533,sketch_16.JPEG,sketch_27.JPEG,symmetry
n02814533,sketch_16.JPEG,sketch_5.JPEG,horizontal
n02814533,sketch_17.JPEG,sketch_28.JPEG,symmetry
n02814533,sketch_17.JPEG,sketch_39.JPEG,vertical
n02814533,sketch_17.JPEG,sketch_6.JPEG,horizontal
n02814533,sketch_18.JPEG,sketch_29.JPEG,origin
n02814533,sketch_19.JPEG,sketch_41.JPEG,vertical
n02814533,sketch_26.JPEG,sketch_4.JPEG,origin
n02814533,sketch_26.JPEG,sketch_48.JPEG,origin
n02814860,sketch_0.JPEG,sketch_24.JPEG,horizontal
n02814860,sketch_12.JPEG,sketch_36.JPEG,horizontal
n02814860,sketch_13.JPEG,sketch_37.JPEG,horizontal
n02814860,sketch_19.JPEG,sketch_43.JPEG,horizontal
n02814860,sketch_2.JPEG,sketch_26.JPEG,horizontal
n02814860,sketch_2.JPEG,sketch_50.JPEG,vertical
n02814860,sketch_20.JPEG,sketch_44.JPEG,horizontal
n02814860,sketch_30.JPEG,sketch_6.JPEG,horizontal
n02814860,sketch_31.JPEG,sketch_7.JPEG,horizontal
n02837789,sketch_0.JPEG,sketch_44.JPEG,horizontal
n02843684,sketch_0.JPEG,sketch_42.JPEG,horizontal
n02843684,sketch_1.JPEG,sketch_43.JPEG,origin
n02843684,sketch_48.JPEG,sketch_6.JPEG,horizontal
n02843684,sketch_50.JPEG,sketch_8.JPEG,horizontal
n02870880,sketch_0.JPEG,sketch_43.JPEG,horizontal
n02870880,sketch_1.JPEG,sketch_44.JPEG,origin
n02870880,sketch_4.JPEG,sketch_47.JPEG,horizontal
n02879718,sketch_0.JPEG,sketch_22.JPEG,horizontal
n02879718,sketch_12.JPEG,sketch_34.JPEG,horizontal
n02879718,sketch_18.JPEG,sketch_40.JPEG,horizontal
n02879718,sketch_23.JPEG,sketch_45.JPEG,symmetry
n02879718,sketch_24.JPEG,sketch_46.JPEG,symmetry
n02879718,sketch_29.JPEG,sketch_7.JPEG,horizontal
n02879718,sketch_3.JPEG,sketch_47.JPEG,vertical
n02879718,sketch_30.JPEG,sketch_8.JPEG,horizontal
